COMPLETE,ID,QSCORE,DOB,AGE,RESIDENT,ZIPCODE,RACE,ETHNICITY,GENDER,INCOME,EDUCATION,DEGREE,TWS,COURSE,COURSETIME,SELFTITLE,BIOTIME,ACTIVITY,AFFILIATE,CONTACT,FIELD,COLLECT,HANDLE,STATE,PPE,PPETIME,COUNTIES,LICENSE,PIGS,BRUCE,CWD,FLUAL,FLU,COVID,COVIDSPILL,RABIESAL,RABIES,TURKEY,CWDAL,BATS,PPEREQ,EHD,DARWIN,POPRED,POPPLAN,SURVEY,VACCINE,PREVAL,DIVERSE,CONSEQ,CLIMATE,EDREQ,INFO,HANDSON,ACCESS,SOURCE,INTEREST,FREEINFO,TOPICS,QSNCS
100,R_8M6Bd5OXPYe6Ge6,0.800000012,1986,38,Yes,36732,White,No,Male,"$90,001-100,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,Private Industry,Daily,80,No,No,,,,"Hale,Perry",Yes,TRUE,I don't know,FALSE,TRUE,FALSE,FALSE,FALSE,I don't know,Bites,Ignore,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Disagree,Neutral,Yes,"Friends/Family,State and Federal Agencies,Academic Publications,Social Media,News Sources",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,Vector borne,CWD,SarsCoV2",
100,R_5mI4mMiEWdppFIP,1,1986,38,Yes,36804,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Education,Academic/Research Institution,Monthly,10,No,No,,Yes,Usually (>75%),Lee,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,I don't know,Bites,Incinerate,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Neutral,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_7MceahzsVWwx0l8,0.899999976,1967,57,Yes,35476,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,Yes,5-10 years,Yes,>20 years,Consulting,Private Industry,Weekly,50,Yes,Yes,Dead,Yes,Usually (>75%),"Bibb,Colbert,Dallas,Fayette,Greene,Hale,Lauderdale,Marengo,Pickens,Sumter,Tuscaloosa,Walker",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Place in a dumpster,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Neutral,Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,No,Academic Publications,Yes,"One day, in-person conference","Leptospirosis,Vector borne,CWD",
100,R_7iGFxFyKMKXdE5z,1,1973,51,Yes,35474,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,Yes,No,,Yes,>20 years,Land/Wildlife Management,Private Industry,Daily,90,Yes,Yes,Dead,Yes,Always (100%),"Hale,Pickens,Tuscaloosa",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,I don't know,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Yes,"Academic Publications,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_3yI1cPqaZ0UMtfH,1,1978,46,Yes,36732,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,Private Industry,Rarely,50,No,No,,Yes,Always (100%),"Dallas,Greene,Marengo,Wilcox",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Yes,News Sources,Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_6FkwpmqPbAAugkf,1,1994,30,Yes,36483,White,No,Other,"$0-20,000",Graduate or Professional School,Yes,No,No,,Yes,5-10 years,Research,Academic/Research Institution,Daily,80,Yes,Yes,Alive - Not Sedated,No,,"Covington,Escambia",No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Bites,I don't know,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Disagree,Strongly Agree,Agree,Neutral,Disagree,No,I have not looked for health information,Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_606Lc2OH7KNI4Yt,1,1995,29,Yes,35057,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Federal Government,Monthly,30,No,No,,,,"Blount,Cullman,Winston",No,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Incinerate,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Agree,Agree,No,"Academic Publications,Social Media,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_7eQKegJEVacn6EB,0.899999976,1968,56,Yes,36526,I prefer not to answer,I prefer not to answer,I prefer not to answer,"$100,001+",Graduate or Professional School,Yes,Yes,No,,Yes,>20 years,Administration,Federal Government,Rarely,10,No,No,,,,"Baldwin,Mobile",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,FALSE,TRUE,Bites,I don't know,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Agree,Neutral,Agree,Strongly Disagree,No,"State and Federal Agencies,Academic Publications,News Sources,Conferences,I have not looked for health information",Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_5R4EQsrUOLEYf05,1,1996,28,Yes,35473,White,No,Male,"$30,001-40,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,5-10 years,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,50,Yes,No,,Yes,Always (100%),"Autauga,Bibb,Chilton,Colbert,Dallas,Greene,Hale,Jefferson,Lauderdale,Lowndes,Perry,Pickens,Shelby,Sumter,Tuscaloosa,Walker",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Bury,Disagree,Agree,Strongly Agree,Neutral,Disagree,Neutral,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Strongly Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_7TpBGzCaRQMxyGl,0.899999976,1989,35,Yes,36604,White,No,Male,"$50,001-60,000",College Graduate/BA or BS (4-year degree),Yes,Yes,Yes,>10 years,Yes,5-10 years,Land/Wildlife Management,Nonprofit/Conservation Organization,Monthly,60,No,No,,Yes,Always (100%),"Baldwin,Chambers,Cherokee,Etowah,Jackson,Mobile,Montgomery,Morgan",No,TRUE,TRUE,FALSE,I don't know,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Strongly Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, in-person conference,One day, virtual conference","Rabies,CWD",
100,R_1YaTWw2uLsfW24x,1,1976,48,Yes,35741,White,No,Female,"$80,001-90,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,>20 years,Research,Academic/Research Institution,Monthly,50,No,No,,Yes,Usually (>75%),"Jackson,Lawrence,Limestone,Madison,Winston",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Ignore,Neutral,Agree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Yes,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health ","I think it would be great as wildlife professionals, if we had better / more training on wildlife disease. I learned most of what I know from past field training involving the collection of blood or other tissues and with field necropsies -  typically done when working as a technician (also while working as an assistant in a veterinary office). But a lot of field work, especially involving the handling of non-game wildlife, in my experience didn't include training on zoonoses.  "
100,R_3zi3nGdTwrt5CFP,1,1991,33,Yes,35404,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,Yes,>10 years,No,10-20 years,Land/Wildlife Management,Private Industry,Weekly,20,No,No,,,,"Bibb,Chilton,Fayette,Greene,Hale,Jefferson,Marengo,Perry,Pickens,Shelby,Sumter,Tuscaloosa,Walker",Yes,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,I don't know,TRUE,Bites,Field dress and consumption,Disagree,Agree,Agree,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Agree,Agree,Yes,"State and Federal Agencies,Social Media",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,CWD,SarsCoV2",
100,R_5CDPLXtMzLEX5kC,0.899999976,1991,33,Yes,36067,I prefer not to answer,Yes,Female,"$70,001-80,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,5-10 years,Research,State/Provincial Government,Weekly,60,Yes,No,,No,,"Autauga,Clarke",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Bites,Bury,Disagree,Disagree,Neutral,Neutral,Strongly Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Agree,Disagree,No,Academic Publications,Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Vector borne,CWD,One Health",
100,R_3msJFzB0Ajssny6,0.899999976,1969,55,Yes,35463,White,No,Male,"$40,001-50,000",College Graduate/BA or BS (4-year degree),Yes,Yes,No,,Yes,>20 years,Land/Wildlife Management,Private Industry,Monthly,80,Yes,No,,No,,Tuscaloosa,Yes,TRUE,I don't know,I don't know,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,I don't know,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Neutral,Neutral,Yes,"Friends/Family,State and Federal Agencies,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_6dLKXzoGXULChs6,0.699999988,1992,32,Yes,36066,White,No,Female,"$50,001-60,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Consulting,State/Provincial Government,Daily,70,No,No,,,,"Autauga,Baldwin,Barbour,Bibb,Blount,Bullock,Butler,Calhoun,Chambers,Cherokee,Chilton,Choctaw,Clarke,Clay,Cleburne,Coffee,Colbert,Conecuh,Coosa,Covington,Crenshaw,Cullman,Dale,Dallas,DeKalb,Elmore,Escambia,Etowah,Fayette,Franklin,Geneva,Greene,Hale,Henry,Houston,Jackson,Jefferson,Lamar,Lauderdale,Lawrence,Lee,Limestone,Lowndes,Macon,Madison,Marengo,Marion,Marshall,Mobile,Monroe,Montgomery,Morgan,Perry,Pickens,Pike,Randolph,Russell,Saint Clair,Shelby,Sumter,Talladega,Tallapoosa,Tuscaloosa,Walker,Washington,Wilcox,Winston",No,TRUE,FALSE,TRUE,TRUE,FALSE,I don't know,TRUE,I don't know,Bites,Bury,Neutral,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Social Media,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Vector borne,SarsCoV2",
100,R_6m37Vwyaqqewby2,0.899999976,1994,30,Yes,36051,White,No,Male,"$80,001-90,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Monthly,70,Yes,Yes,Dead,Yes,Always (100%),"Autauga,Bibb,Chilton,Elmore,Montgomery,Shelby",Yes,I don't know,I don't know,FALSE,TRUE,FALSE,I don't know,I don't know,FALSE,Bites,Bury,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neutral,Disagree,Neutral,Strongly Agree,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Influenza,Vector borne,CWD",
100,R_7y77fUZRM093I2A,0.899999976,1984,40,Yes,36579,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,No,,Yes,10-20 years,Land/Wildlife Management,Nonprofit/Conservation Organization,Weekly,40,No,No,,,,"Baldwin,Conecuh,Escambia,Mobile,Washington",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Disagree,Agree,No,"Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD ",
100,R_6immB8ivIuzZmJa,0.100000001,2000,24,Yes,36832,White,No,Female,"$70,001-80,000",Graduate or Professional School,Yes,No,Yes,<5 years,Yes,1-5 years,Research,Academic/Research Institution,Rarely,10,No,No,,Yes,Sometimes (25%-75%),,Yes,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Bites,Incinerate,Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Yes,Academic Publications,Yes,"One day, virtual conference,Year-long, once a month, virtual conference","Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_532MOldCQdFN7cl,0.899999976,1993,31,Yes,35160,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,Yes,5-10 years,Yes,5-10 years,Research,Academic/Research Institution,Monthly,40,Yes,Yes,Alive - Not Sedated,,,"Blount,Covington,Jefferson,Lawrence,Tuscaloosa,Walker,Winston",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications",Unsure,"One day, virtual conference ",Rabies ,Asynchronous course
100,R_5PaaAST3M6W9Z1T,0.899999976,1999,25,Yes,35019,White,No,Male,"$0-20,000",College Graduate/BA or BS (4-year degree),No,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Academic/Research Institution,Weekly,20,Yes,Yes,Dead,No,,"Cullman,Morgan",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,No,State and Federal Agencies,Yes,"Year-long, once a month, virtual conference","Rabies,CWD,SarsCoV2","Alabama should focus on removing the non-historical species such as the coyote and bring back the native red wolf.  Wolves have been proven over and over to balance the eco-system, will kill feral pigs, and studies have shown can take the weak/sick deer that reduces CWD."
100,R_7eRrAopdWys4g9n,0.899999976,1991,33,Yes,35616,White,Yes,Female,"$60,001-70,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Monthly,30,Yes,No,,Yes,Always (100%),"Colbert,Lauderdale",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Neutral,Neutral,Neutral,Strongly Agree,Disagree,Disagree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,CWD",
100,R_3OSVrRZ8iwEe1mS,1,1975,49,Yes,36420,White,No,Male,"$70,001-80,000",Graduate or Professional School,Yes,No,No,,Yes,>20 years,Education,Private Industry,Daily,50,Yes,Yes,Alive - Not Sedated,Yes,Usually (>75%),"Covington,Escambia,Hale,Jefferson,Tuscaloosa",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Place in a dumpster,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Disagree,No,"State and Federal Agencies,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,One Health ",
100,R_8ecw7NbnL1AdVnj,0.600000024,1984,40,Yes,36093,White,No,Male,"$70,001-80,000",Graduate or Professional School,Yes,No,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,Federal Government,Rarely,30,No,No,,,,"Autauga,Chilton,Coosa,Elmore",No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Blood,Bury,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Yes,"State and Federal Agencies,Academic Publications,Social Media,Conferences",Yes,"One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_1pYHg9uqiVeKFKb,0.899999976,1987,37,Yes,36693,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,10-20 years,Research,Academic/Research Institution,Monthly,10,No,No,,No,,Mobile,No,TRUE,I don't know,FALSE,TRUE,FALSE,I don't know,TRUE,TRUE,Bites,I don't know,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Unsure,"One day, virtual conference,Year-long, once a month, virtual conference",Vector borne,
100,R_7jTc2I9y8QiQuVX,0.899999976,1997,27,Yes,36526,White,No,Male,"$20,001-30,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,Federal Government,Monthly,70,No,No,,Yes,Usually (>75%),"Conecuh,Covington,Monroe",No,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Neutral,Agree,Disagree,Agree,Agree,Neutral,Agree,Neutral,Agree,Strongly Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, in-person conference","Rabies,Leptospirosis,Vector borne,CWD,One Health",
100,R_6EGbV8cpek98PhX,0.899999976,1991,33,Yes,36695,White,No,Male,"$50,001-60,000",Graduate or Professional School,Yes,No,Yes,5-10 years,Yes,5-10 years,Education,Nonprofit/Conservation Organization,Rarely,20,No,No,,Yes,Always (100%),"Baldwin,Mobile",Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,I don't know,Bites,Field dress and consumption,Disagree,Neutral,Agree,Strongly Disagree,Disagree,Neutral,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Neutral,Strongly Agree,Neutral,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Vector borne,CWD,SarsCoV2",
100,R_1dWamW0twOuNlvZ,0.899999976,1991,33,Yes,36106,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,5-10 years,Administration,Nonprofit/Conservation Organization,Rarely,10,No,No,,,,Montgomery,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Bury,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Vector borne,CWD",
100,R_5V3nC8DrfonrTme,0.899999976,1992,32,Yes,35476,White,No,Female,"$40,001-50,000",College Graduate/BA or BS (4-year degree),Yes,Yes,No,,Yes,5-10 years,Administration,Nonprofit/Conservation Organization,Never,10,No,No,,,,Tuscaloosa,No,TRUE,I don't know,TRUE,I don't know,I don't know,I don't know,I don't know,I don't know,Bites,I don't know,Neutral,Strongly Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Neutral,Agree,Strongly Agree,Neutral,Agree,No,"Friends/Family,State and Federal Agencies,Social Media,News Sources,Conferences",Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_1azwtLJV7voVg8x,0.400000006,1954,70,Yes,36830,White,No,Male,"$100,001+",Graduate or Professional School,Yes,Yes,No,,Yes,>20 years,Education,Professional Societies or Associations,Weekly,20,No,No,,Yes,Usually (>75%),Lee,No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Bites,Ignore,Neutral,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Neutral,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,No,"Friends/Family,State and Federal Agencies,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",Zoonotic issues will continue to increase in importance as human populations grow and the speed of human travel increases. 
100,R_3lAXApxAqxDaYBA,0.899999976,1999,25,Yes,36832,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,Yes,No,,Yes,<1 year,Research,Academic/Research Institution,Rarely,40,No,No,,Yes,Always (100%),"Jackson,Lawrence,Lee,Limestone,Morgan",Yes,TRUE,I don't know,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Bites,Incinerate,Neutral,Agree,Agree,Disagree,Strongly Disagree,Neutral,Disagree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,"State and Federal Agencies,Academic Publications,Social Media,News Sources",Yes,"One day, virtual conference ","Rabies,Influenza,Leptospirosis,Vector borne,CWD,One Health ",Asynchronous course
100,R_1zqkwwd0mCv9GVn,0.400000006,1991,33,Yes,35476,White,No,Female,"$60,001-70,000",Graduate or Professional School,Yes,Yes,Yes,5-10 years,Yes,1-5 years,Research,Federal Government,Weekly,40,Yes,Yes,Dead,Yes,Always (100%),"Baldwin,Greene,Hale,Jackson,Jefferson,Madison,Marshall,Tuscaloosa",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,FALSE,Bites,Bury,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Disagree,Yes,"State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_6NVOAbb1f3peHDh,0.699999988,1995,29,Yes,35071,White,No,Male,"$20,001-30,000",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Research,Academic/Research Institution,Daily,20,Yes,Yes,Alive - Not Sedated,No,,Mobile,Yes,TRUE,I don't know,I don't know,TRUE,FALSE,TRUE,FALSE,I don't know,Bites,I don't know,Neutral,Strongly Disagree,Agree,Neutral,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Agree,No,"State and Federal Agencies,I have not looked for health information",Yes,"One day, in-person conference,One day, virtual conference","Raccoon roundworm,CWD,SarsCoV2",
100,R_5s4SosItHmjPTlt,0.899999976,1990,34,Yes,35473,White,No,Male,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Weekly,60,No,Yes,Alive - Not Sedated,No,,"Baldwin,Bibb,Blount,Calhoun,Clay,Cleburne,Coosa,Fayette,Jefferson,Lamar,Lauderdale,Lawrence,Limestone,Marengo,Mobile,Perry,Pickens,Shelby,Talladega,Tuscaloosa,Walker,Winston",No,TRUE,FALSE,I don't know,TRUE,FALSE,I don't know,I don't know,I don't know,Bites,I don't know,Disagree,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,News Sources,I have not looked for health information",Unsure,"One day, virtual conference","Rabies,CWD",
100,R_5At4RPWPx4LUKm5,1,1968,56,Yes,35503,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,>20 years,Land/Wildlife Management,State/Provincial Government,Weekly,60,Yes,Yes,Dead,Yes,Always (100%),"Fayette,Lamar,Lawrence,Marion,Walker,Winston",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Yes,State and Federal Agencies,Yes,"One day, virtual conference","Influenza,Leptospirosis,Vector borne",
